"O" "X" "Y" "XY" "R" "precis" "steady" "time" "steps" "ID"
"54" 99876813.4016805 1.22134899820179e-12 7.0376746793517e-06 4.28035276714344e-23 0.123186598315646 7.1290978646904e-09 1 8553.83029651588 628 "1e-11_10_1_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"55" 99876813.4016823 1.01090303229436e-15 4.80392731424692e-06 1.86629353800052e-24 0.123186598315646 4.98457756262675e-09 1 8615.28243276353 569 "1e-13_0.001_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"56" 99876813.4016836 1.35593884123143e-15 3.42373875186819e-06 -6.43863194707732e-24 0.123186598315646 4.35508371061378e-09 1 8663.65895078086 629 "1e-12_0.001_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"57" 99876813.40168 3.1268585028802e-07 5.29883125988001e-06 1.09509807060048e-16 0.123186598315647 6.5488647918792e-09 1 6752.4172016355 640 "1e-11_0.001_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"58" 99876813.4016774 5.21962185996636e-15 7.76930263538586e-06 1.65823231912035e-24 0.123186598315646 8.32809618798462e-09 1 8504.84697970117 580 "1e-13_1_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"59" 99876813.4016798 1.4667927302974e-14 5.06703472570246e-06 1.1504391122752e-23 0.123186598315646 6.37088812852293e-09 1 8572.71205084258 674 "1e-12_1_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"60" 99876813.4016859 3.89548003162761e-07 1.63324628247463e-06 4.20658850389114e-17 0.123186598315646 6.68794613301657e-09 1 6885.35214681344 599 "1e-11_1_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"61" 99876813.4016866 -8.9012461247585e-16 8.33549498289325e-07 8.51004140059287e-25 0.123186598315647 3.03545808024206e-09 1 9255.86125657798 588 "1e-13_10_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"62" 99876813.4016843 3.12432468582311e-15 3.41325475544437e-06 -1.08030552440662e-22 0.123186598315646 6.76604267409927e-09 1 8673.44127455459 645 "1e-12_10_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"63" 99876813.4016819 1.55773965381763e-06 1.71041799007723e-06 3.34386480819597e-19 0.123186598315647 5.59156038709107e-09 1 6758.29080231039 636 "1e-11_10_10_0.85_-0.05_1e-08_1:1e-12_0.001_0.01_0.9_-0.05_1e-08_1"
"64" 99876813.4016805 1.98301799933388e-15 4.07705350511097e-06 -1.11472579797506e-25 0.123186598315647 8.01201056427135e-09 1 8635.34535133091 604 "1e-13_0.001_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"65" 99876813.401684 3.36934955849462e-15 3.75050831872961e-06 4.04186108679839e-24 0.123186598315646 8.59341111368709e-09 1 8648.29100777237 685 "1e-12_0.001_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"66" 99876813.4016853 1.56843085449728e-07 2.27002166938304e-06 3.05581703552864e-17 0.123186598315646 7.90698263231742e-09 1 6989.12407810213 624 "1e-11_0.001_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"67" 99876813.401685 3.29907539702673e-15 2.90327746908901e-06 -2.36357596343491e-24 0.123186598315647 9.49286284103835e-09 1 8754.29318957986 625 "1e-13_1_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"68" 99876813.4016815 3.23080651151629e-15 5.54227549717248e-06 -2.47667017241882e-23 0.123186598315647 6.62475390892436e-09 1 8552.36118302406 645 "1e-12_1_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"69" 99876813.4016852 4.51869607947404e-07 2.32211726739112e-06 4.12681138003107e-17 0.123186598315646 6.53897695049228e-09 1 6822.04921939508 609 "1e-11_1_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"70" 99876813.4016764 5.44825269110229e-15 8.73720071279561e-06 -2.24808146920712e-24 0.123186598315646 8.94697188605608e-09 1 8479.42677851015 580 "1e-13_10_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"71" 99876813.4016811 7.86047558822275e-15 4.17486784827019e-06 -2.35347690057024e-23 0.123186598315646 9.39027445554346e-09 1 8614.66026738787 655 "1e-12_10_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"72" 99876813.4016803 2.4449584347456e-06 2.7378954741834e-06 1.26387089629431e-17 0.123186598315647 7.74063976225596e-09 1 6668.08630002894 663 "1e-11_10_10_0.85_-0.05_1e-08_1:1e-12_1_0.01_0.9_-0.05_1e-08_1"
"73" 99876813.4016797 3.22445767801382e-15 7.77117859235161e-06 -2.57192147689302e-25 0.123186598315647 9.50968105918177e-09 1 8510.30568484233 565 "1e-13_0.001_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"74" 99876813.4016831 5.5656244403434e-16 9.91386097102286e-08 7.18008200954165e-25 0.123186598315647 4.1930054919863e-09 1 9426.99930215087 676 "1e-12_0.001_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"75" 99876813.4016784 4.54582825878312e-07 6.22606637475714e-06 -2.75477647807525e-16 0.123186598315646 7.09420566218989e-09 1 6832.67567275809 606 "1e-11_0.001_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"76" 99876813.4016789 4.26100846020506e-15 6.28195998298966e-06 -5.90143196610229e-24 0.123186598315646 8.70339868338156e-09 1 8551.52648864105 581 "1e-13_1_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"77" 99876813.40168 -4.48818177759593e-16 3.38951788536204e-06 6.1382812706344e-26 0.123186598315646 3.94832510873431e-09 1 8605.04966633755 681 "1e-12_1_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"78" 99876813.4016822 1.33260189602894e-07 1.47124911987847e-06 1.22613016800964e-16 0.123186598315647 3.23551554883874e-09 1 6906.16461450427 587 "1e-11_1_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"79" 99876813.4016805 3.92016694394241e-16 4.8964095379163e-06 -3.04883931405945e-24 0.123186598315647 6.37720192880908e-09 1 8602.65985939319 585 "1e-13_10_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"80" 99876813.4016802 4.60869511833062e-16 5.21063709842534e-06 -3.71551706410714e-24 0.123186598315647 7.61020023486663e-09 1 8561.87409783975 635 "1e-12_10_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"81" 99876813.4016794 2.92265793196861e-06 3.17135250741293e-06 8.97636803494212e-18 0.123186598315647 9.61381110112634e-09 1 6637.91621666273 631 "1e-11_10_10_0.85_-0.05_1e-08_1:1e-12_10_0.01_0.9_-0.05_1e-08_1"
"82" 99876813.4016853 -1.0643228729848e-16 1.25244534294747e-06 -1.307852205746e-24 0.123186598315647 7.72169945353106e-09 1 9006.48441227547 604 "1e-13_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"83" 99876813.4016806 8.46326040449382e-17 4.78086470471128e-06 -9.44162448397615e-24 0.123186598315647 6.82506698817204e-09 1 8615.4358431016 550 "1e-12_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"84" 99876813.4016803 5.50227996397111e-13 7.24190490548239e-06 3.39283074041338e-24 0.123186598315647 9.37408046401179e-09 1 8555.3649018945 606 "1e-11_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"85" 99876813.4016799 4.59998136877987e-16 5.5893844888046e-06 -4.0128839617813e-25 0.123186598315647 7.78755339235351e-09 1 8577.67482636204 589 "1e-13_1_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"86" 99876813.4016854 1.55076775013169e-15 1.70136133063717e-06 5.7169167381281e-25 0.123186598315647 9.08401151151943e-09 1 8899.81558749821 555 "1e-12_1_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"87" 99876813.4016799 2.81157580056244e-13 5.50648014662555e-06 -4.7476087575996e-24 0.123186598315647 7.70796076061617e-09 1 8606.5054308754 569 "1e-11_1_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"88" 99876813.4016824 1.25641240911211e-15 2.21712140994918e-06 -1.09756631695851e-24 0.123186598315647 4.54999603030974e-09 1 8771.10127456315 620 "1e-13_10_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"89" 99876813.4016817 1.62152690956512e-15 2.82196845556549e-06 5.47790510388549e-24 0.123186598315647 6.24826815186467e-09 1 8720.12831976588 577 "1e-12_10_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"90" 99876813.4016805 1.91599242567037e-13 3.28716385002885e-06 -9.40436443523687e-24 0.123186598315647 7.81246994331992e-09 1 8715.36272348064 595 "1e-11_10_0.01_0.85_-0.05_1e-08_1:1e-12_0.001_1_0.9_-0.05_1e-08_1"
"91" 99876813.4016807 2.20827500409686e-15 6.7923025619064e-06 1.60178557845607e-25 0.123186598315646 7.1648561087894e-09 1 8544.16639625643 578 "1e-13_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"92" 99876813.4016825 8.399143386594e-15 2.55751759445594e-06 2.1558068472663e-24 0.123186598315645 9.82183688649786e-09 1 8780.73167995143 577 "1e-12_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"93" 99876813.4016801 1.86881952070797e-13 4.17679558969189e-06 -1.68680630356932e-24 0.123186598315647 8.85282405468177e-09 1 8661.28785535151 605 "1e-11_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"94" 99876813.4016821 9.77166158727424e-16 2.47178934994914e-06 3.44888161749609e-25 0.123186598315647 5.35328418676818e-09 1 8746.27085201222 620 "1e-13_1_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"95" 99876813.4016802 2.41697734612256e-15 4.32349928268387e-06 -1.35435675726741e-25 0.123186598315647 9.179934215229e-09 1 8629.19580491913 573 "1e-12_1_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"96" 99876813.4016808 2.12836859393504e-13 4.41460131169073e-06 5.48830227931478e-24 0.123186598315647 7.40475653886189e-09 1 8654.53742277626 593 "1e-11_1_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"97" 99876813.4016811 -1.96039005788368e-16 2.23368482445412e-06 -6.15183198038323e-28 0.123186598315647 6.24228428534426e-09 1 8715.40970162706 601 "1e-13_10_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"98" 99876813.401682 1.98485609740126e-15 2.5861612940411e-06 -5.92411615073479e-25 0.123186598315647 5.27682283273358e-09 1 8739.91967628713 579 "1e-12_10_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"99" 99876813.4016825 4.88969892255749e-13 2.48686302403355e-06 2.59630694169475e-24 0.123186598315647 4.06390749129099e-09 1 8814.39989940229 578 "1e-11_10_0.01_0.85_-0.05_1e-08_1:1e-12_1_1_0.9_-0.05_1e-08_1"
"100" 99876813.4016859 -5.93475083305006e-16 1.14743533039072e-06 -9.87281141763205e-26 0.123186598315646 4.12768995214431e-09 1 8992.68999386204 581 "1e-13_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_10_1_0.9_-0.05_1e-08_1"
"101" 99876813.4016807 3.61795110719788e-15 6.78592536423699e-06 1.05675227512269e-23 0.123186598315646 7.44619802683011e-09 1 8546.83634145865 567 "1e-12_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_10_1_0.9_-0.05_1e-08_1"
"102" 99876813.4016821 1.51147410779109e-13 2.46417671636199e-06 -1.14819143850624e-23 0.123186598315647 5.15971148055218e-09 1 8773.82205293768 608 "1e-11_0.001_0.01_0.85_-0.05_1e-08_1:1e-12_10_1_0.9_-0.05_1e-08_1"
"103" 99876813.4016785 5.87577095852782e-15 6.33698529824615e-06 -1.03152222529058e-24 0.123186598315647 7.38769527780998e-09 1 8556.6574864642 597 "1e-13_1_0.01_0.85_-0.05_1e-08_1:1e-12_10_1_0.9_-0.05_1e-08_1"
"104" 99876813.401682 1.99131355239606e-15 2.60979068138604e-06 -5.89229389189342e-25 0.123186598315647 5.11324361088246e-09 1 8738.03692791074 579 "1e-12_1_0.01_0.85_-0.05_1e-08_1:1e-12_10_1_0.9_-0.05_1e-08_1"
