"O" "X" "Y" "XY" "R" "precis" "steady" "time" "steps" "ID"
"17" 99876813.4016801 4.49101137451613e-06 3.79892301938482e-13 -4.34234273781855e-22 0.123186598315647 8.96822613222938e-09 1 8610.61608810254 585 "1e-12_1_1_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"18" 99876813.4016756 9.52294476516792e-06 1.33041684384372e-17 -7.06729784685665e-24 0.123186598315647 7.76740718937063e-09 1 10236.7368382983 578 "1e-11_1_1_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"19" 99876813.4016759 9.44447734513719e-06 -2.96504396996046e-30 -1.27537903610456e-31 0.123186598315647 9.15490249599269e-09 1 16752.157865336 631 "1e-13_1_1_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"20" 99876813.4016799 7.33626289139407e-06 -2.23820379583474e-33 3.0331788026195e-36 0.123186598315646 4.41321366384249e-09 1 17477.6118983886 707 "1e-12_1_1_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"21" 99876813.4016831 1.00073796552834e-08 -3.94545424714364e-34 3.75366680343061e-33 0.123186598315647 1.30486903751209e-09 1 31191.1738676589 649 "1e-11_1_1_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"22" 99876813.401685 4.64951586232261e-07 3.6059200028633e-29 1.86975059302276e-29 0.123186598315645 8.428117469539e-09 1 18196.1976923878 663 "1e-13_1_1_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"23" 99876813.4016838 3.95070910926861e-06 8.94578870592597e-29 -1.78927255069741e-29 0.123186598315647 3.30768582248836e-09 1 17774.2732993583 629 "1e-12_1_1_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"24" 99876813.4016682 1.73386407981671e-05 -1.00047359434186e-34 3.70505905232618e-35 0.123186598315646 8.11053040702787e-09 1 26846.0466184221 641 "1e-11_1_1_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"25" 99876813.40168 5.32722709417908e-06 -1.46949941632372e-31 -2.24670502584315e-30 0.123186598315646 6.57517155791706e-09 1 16977.9052779302 607 "1e-13_1_1_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"26" 99876813.4016855 2.25060352681265e-06 -1.03012133548227e-30 2.11620015124975e-32 0.123186598315647 3.08434182553736e-09 1 18067.2883306489 637 "1e-12_1_1_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"27" 99876813.4016858 2.23795729406782e-08 -1.34877834929124e-40 2.83656055407906e-39 0.123186598315646 1.97468156976782e-10 1 39518.2698863444 680 "1e-11_1_1_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"28" 99876813.4016829 9.48772861981759e-08 4.3185464747914e-31 -4.25738873524087e-33 0.123186598315647 5.4250201187009e-09 1 37360.1493984662 614 "1e-13_1_1_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"29" 99876813.4016847 4.87368906987193e-08 -2.2346872242107e-36 3.77912546736785e-36 0.123186598315647 3.54927058772455e-09 1 43609.2555797496 686 "1e-12_1_1_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"30" 99876813.401677 1.13955595980835e-05 2.42944039615228e-34 -4.06959893169219e-30 0.123186598315646 8.25059298435007e-09 1 154940.017995012 826 "1e-11_1_1_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1"
"31" 99876813.4016831 9.73843944478645e-07 -8.94435519942895e-43 -1.71117804355675e-42 0.123186598315646 9.84634673254703e-10 1 35336.5948940833 667 "1e-13_1_1_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"32" 99876813.4016857 2.87239346778497e-07 1.93110270878722e-30 -2.59530988334459e-30 0.123186598315647 3.78564540378322e-09 1 40780.1163266121 643 "1e-12_1_1_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"33" 99876813.4016839 6.21353131676095e-07 3.15137681642045e-31 7.4109294995745e-31 0.123186598315646 2.79636669014403e-10 1 167187.290333954 699 "1e-11_1_1_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1"
"34" 99876813.4016729 1.20915263346781e-05 -4.72170716260288e-31 9.15179143864394e-31 0.123186598315646 3.34715636282728e-09 1 33178.6835951128 653 "1e-13_1_1_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
"35" 99876813.401669 1.56325228263187e-05 -7.63445969502721e-35 1.56639417895635e-35 0.123186598315647 8.49907311400898e-09 1 35466.2637610524 661 "1e-12_1_1_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1"
